Motif	Factor	Evidence	Curated
GM.5.0.C2H2_ZF_Homeodomain.0004	zeb2a	Orthologs	N
GM.5.0.C2H2_ZF_Homeodomain.0004	zeb1a	Orthologs	N
GM.5.0.C2H2_ZF_Homeodomain.0004	zeb1b	Orthologs	N
GM.5.0.bHLH.0107	ahrrb	Orthologs	N
GM.5.0.bHLH.0107	ahr2	Orthologs	N
GM.5.0.bHLH.0107	ahr1b	Orthologs	N
GM.5.0.bHLH.0107	ahr1a	Orthologs	N
GM.5.0.bHLH.0107	ahrrb	Orthologs	N
GM.5.0.bHLH.0107	ahr2	Orthologs	N
GM.5.0.bHLH.0107	ahr1b	Orthologs	N
GM.5.0.bHLH.0107	ahr1a	Orthologs	N
GM.5.0.bHLH.0108	ptf1a	Orthologs	N
GM.5.0.bHLH.0108	ptf1a	Orthologs	N
GM.5.0.bHLH.0108	ferd3l	Orthologs	N
GM.5.0.bHLH.0108	ferd3l	Orthologs	N
GM.5.0.C2H2_ZF.0223	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0086	mafb	Orthologs	N
GM.5.0.bZIP.0086	mafa	Orthologs	N
GM.5.0.bZIP.0086	mafb	Orthologs	N
GM.5.0.bZIP.0086	mafa	Orthologs	N
GM.5.0.Unknown.0135	gucy2f	Orthologs	N
GM.5.0.Unknown.0135	gc2	Orthologs	N
GM.5.0.Unknown.0135	gc3	Orthologs	N
GM.5.0.Unknown.0135	gucy2f	Orthologs	N
GM.5.0.Unknown.0135	gc2	Orthologs	N
GM.5.0.Unknown.0135	gc3	Orthologs	N
GM.5.0.C2H2_ZF.0224	mbtps2	Orthologs	N
GM.5.0.C2H2_ZF.0224	mbtps2	Orthologs	N
GM.5.0.C2H2_ZF.0224	yy1b	Orthologs	N
GM.5.0.C2H2_ZF.0224	yy1a	Orthologs	N
GM.5.0.C2H2_ZF.0224	yy1b	Orthologs	N
GM.5.0.C2H2_ZF.0224	yy1a	Orthologs	N
GM.5.0.bHLH.0109	ebf2	Orthologs	N
GM.5.0.bHLH.0109	ebf3a	Orthologs	N
GM.5.0.bHLH.0109	ebf1a	Orthologs	N
GM.5.0.bHLH.0109	ebf1b	Orthologs	N
GM.5.0.bHLH.0109	ebf2	Orthologs	N
GM.5.0.bHLH.0109	ebf3a	Orthologs	N
GM.5.0.bHLH.0109	ebf1a	Orthologs	N
GM.5.0.bHLH.0109	ebf1b	Orthologs	N
GM.5.0.Paired_box.0018	pax8	Orthologs	N
GM.5.0.Paired_box.0018	pax8	Orthologs	N
GM.5.0.Paired_box.0018	pax5	Orthologs	N
GM.5.0.Paired_box.0018	pax5	Orthologs	N
GM.5.0.Paired_box.0018	pax1b	Orthologs	N
GM.5.0.Paired_box.0018	pax1a	Orthologs	N
GM.5.0.Paired_box.0018	pax9	Orthologs	N
GM.5.0.Paired_box.0018	pax1b	Orthologs	N
GM.5.0.Paired_box.0018	pax1a	Orthologs	N
GM.5.0.Paired_box.0018	pax9	Orthologs	N
GM.5.0.bHLH.0110	tfap4	Orthologs	N
GM.5.0.bHLH.0110	tfap4	Orthologs	N
GM.5.0.C2H2_ZF.0225	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp9	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp9	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp8a	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp8b	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp8a	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp8b	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp5a	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp5a	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp3a	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp3b	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp3a	Orthologs	N
GM.5.0.C2H2_ZF.0226	sp3b	Orthologs	N
GM.5.0.Unknown.0136	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0035	sox21b	Orthologs	N
GM.5.0.Sox.0035	sox14	Orthologs	N
GM.5.0.Sox.0035	sox21b	Orthologs	N
GM.5.0.Sox.0035	sox14	Orthologs	N
GM.5.0.Sox.0035	sox2	Orthologs	N
GM.5.0.Sox.0035	sox1a	Orthologs	N
GM.5.0.Sox.0035	sox1b	Orthologs	N
GM.5.0.Sox.0035	sox3	Orthologs	N
GM.5.0.Sox.0035	sox2	Orthologs	N
GM.5.0.Sox.0035	sox1a	Orthologs	N
GM.5.0.Sox.0035	sox1b	Orthologs	N
GM.5.0.Sox.0035	sox3	Orthologs	N
GM.5.0.Unknown.0137	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0111	ahrrb	Orthologs	N
GM.5.0.bHLH.0111	ahr2	Orthologs	N
GM.5.0.bHLH.0111	ahr1b	Orthologs	N
GM.5.0.bHLH.0111	ahr1a	Orthologs	N
GM.5.0.bHLH.0111	ahrrb	Orthologs	N
GM.5.0.bHLH.0111	ahr2	Orthologs	N
GM.5.0.bHLH.0111	ahr1b	Orthologs	N
GM.5.0.bHLH.0111	ahr1a	Orthologs	N
GM.5.0.Ets.0041	gabpa	Orthologs	N
GM.5.0.Ets.0041	gabpa	Orthologs	N
GM.5.0.Ets.0041	ef1	Orthologs	N
GM.5.0.Ets.0041	ef1	Orthologs	N
GM.5.0.Ets.0041	elk4	Orthologs	N
GM.5.0.Ets.0041	elk4	Orthologs	N
GM.5.0.Unknown.0138	ptenb	Orthologs	N
GM.5.0.Unknown.0138	ptena	Orthologs	N
GM.5.0.Unknown.0138	ptenb	Orthologs	N
GM.5.0.Unknown.0138	ptena	Orthologs	N
GM.5.0.C2H2_ZF.0227	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0112	ebf2	Orthologs	N
GM.5.0.bHLH.0112	ebf3a	Orthologs	N
GM.5.0.bHLH.0112	ebf1a	Orthologs	N
GM.5.0.bHLH.0112	ebf1b	Orthologs	N
GM.5.0.bHLH.0112	ebf2	Orthologs	N
GM.5.0.bHLH.0112	ebf3a	Orthologs	N
GM.5.0.bHLH.0112	ebf1a	Orthologs	N
GM.5.0.bHLH.0112	ebf1b	Orthologs	N
GM.5.0.bHLH.0113	npas4a	Orthologs	N
GM.5.0.bHLH.0113	npas4b	Orthologs	N
GM.5.0.bHLH.0113	npas4a	Orthologs	N
GM.5.0.bHLH.0113	npas4b	Orthologs	N
GM.5.0.HSF.0008	hsf1	Orthologs	N
GM.5.0.HSF.0008	hsf1	Orthologs	N
GM.5.0.CUT_Homeodomain.0011	cux2b	Orthologs	N
GM.5.0.CUT_Homeodomain.0011	cux2b	Orthologs	N
GM.5.0.CUT_Homeodomain.0011	cux1b	Orthologs	N
GM.5.0.CUT_Homeodomain.0011	cux1a	Orthologs	N
GM.5.0.CUT_Homeodomain.0011	cux1b	Orthologs	N
GM.5.0.CUT_Homeodomain.0011	cux1a	Orthologs	N
GM.5.0.Mixed.0088	ctcf	Orthologs	N
GM.5.0.Mixed.0088	ctcf	Orthologs	N
GM.5.0.Mixed.0088	rad21l1	Orthologs	N
GM.5.0.Mixed.0088	rad21b	Orthologs	N
GM.5.0.Mixed.0088	rad21a	Orthologs	N
GM.5.0.Mixed.0088	rad21l1	Orthologs	N
GM.5.0.Mixed.0088	rad21b	Orthologs	N
GM.5.0.Mixed.0088	rad21a	Orthologs	N
GM.5.0.Ets.0042	si_dkey-257i7.5	Orthologs	N
GM.5.0.Ets.0042	spi1a	Orthologs	N
GM.5.0.Ets.0042	LOC101885606	Orthologs	N
GM.5.0.Ets.0042	spic	Orthologs	N
GM.5.0.Ets.0042	si_dkey-257i7.5	Orthologs	N
GM.5.0.Ets.0042	spi1a	Orthologs	N
GM.5.0.Ets.0042	LOC101885606	Orthologs	N
GM.5.0.Ets.0042	spic	Orthologs	N
GM.5.0.Homeodomain.0170	en1b	Orthologs	N
GM.5.0.Homeodomain.0170	en1a	Orthologs	N
GM.5.0.Homeodomain.0170	en2b	Orthologs	N
GM.5.0.Homeodomain.0170	en2a	Orthologs	N
GM.5.0.Homeodomain.0170	en1b	Orthologs	N
GM.5.0.Homeodomain.0170	en1a	Orthologs	N
GM.5.0.Homeodomain.0170	en2b	Orthologs	N
GM.5.0.Homeodomain.0170	en2a	Orthologs	N
GM.5.0.Homeodomain.0171	lhx9	Orthologs	N
GM.5.0.Homeodomain.0171	lhx9	Orthologs	N
GM.5.0.Homeodomain.0171	hesx1	Orthologs	N
GM.5.0.Homeodomain.0171	hesx1	Orthologs	N
GM.5.0.C2H2_ZF.0228	klf6b	Orthologs	N
GM.5.0.C2H2_ZF.0228	klf7a	Orthologs	N
GM.5.0.C2H2_ZF.0228	klf7b	Orthologs	N
GM.5.0.C2H2_ZF.0228	klf6b	Orthologs	N
GM.5.0.C2H2_ZF.0228	klf7a	Orthologs	N
GM.5.0.C2H2_ZF.0228	klf7b	Orthologs	N
GM.5.0.Homeodomain.0172	nkx2.4b	Orthologs	N
GM.5.0.Homeodomain.0172	nkx2.4a	Orthologs	N
GM.5.0.Homeodomain.0172	nkx2.1	Orthologs	N
GM.5.0.Homeodomain.0172	nkx2.4b	Orthologs	N
GM.5.0.Homeodomain.0172	nkx2.4a	Orthologs	N
GM.5.0.Homeodomain.0172	nkx2.1	Orthologs	N
GM.5.0.T-box.0021	LOC100330653	Orthologs	N
GM.5.0.T-box.0021	LOC100330653	Orthologs	N
GM.5.0.T-box.0021	tbx1	Orthologs	N
GM.5.0.T-box.0021	tbx1	Orthologs	N
GM.5.0.C2H2_ZF.0229	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0120	thrb	Orthologs	N
GM.5.0.Nuclear_receptor.0120	thrab	Orthologs	N
GM.5.0.Nuclear_receptor.0120	thraa	Orthologs	N
GM.5.0.Nuclear_receptor.0120	thrb	Orthologs	N
GM.5.0.Nuclear_receptor.0120	thrab	Orthologs	N
GM.5.0.Nuclear_receptor.0120	thraa	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm9	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm9	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm13	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm13	Orthologs	N
GM.5.0.Nuclear_receptor.0121	pgr	Orthologs	N
GM.5.0.Nuclear_receptor.0121	ar	Orthologs	N
GM.5.0.Nuclear_receptor.0121	pgr	Orthologs	N
GM.5.0.Nuclear_receptor.0121	ar	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm11	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm11	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm4	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm4	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm6	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm6	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm10	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm10	Orthologs	N
GM.5.0.Nuclear_receptor.0121	nr3c1	Orthologs	N
GM.5.0.Nuclear_receptor.0121	nr3c1	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm8b	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm8b	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm12b	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm12b	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm5	Orthologs	N
GM.5.0.Nuclear_receptor.0121	prdm5	Orthologs	N
GM.5.0.bHLH.0114	myca	Orthologs	N
GM.5.0.bHLH.0114	mycb	Orthologs	N
GM.5.0.bHLH.0114	myca	Orthologs	N
GM.5.0.bHLH.0114	mycb	Orthologs	N
GM.5.0.C2H2_ZF.0230	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0122	nr3c1	Orthologs	N
GM.5.0.Nuclear_receptor.0122	nr3c1	Orthologs	N
GM.5.0.GATA.0024	gata1b	Orthologs	N
GM.5.0.GATA.0024	gata1a	Orthologs	N
GM.5.0.GATA.0024	gata2a	Orthologs	N
GM.5.0.GATA.0024	gata3	Orthologs	N
GM.5.0.GATA.0024	gata1b	Orthologs	N
GM.5.0.GATA.0024	gata1a	Orthologs	N
GM.5.0.GATA.0024	gata2a	Orthologs	N
GM.5.0.GATA.0024	gata3	Orthologs	N
GM.5.0.Unknown.0139	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0115	scxa	Orthologs	N
GM.5.0.bHLH.0115	scxb	Orthologs	N
GM.5.0.bHLH.0115	tcf15	Orthologs	N
GM.5.0.bHLH.0115	si_ch211-246m6.4	Orthologs	N
GM.5.0.bHLH.0115	scxa	Orthologs	N
GM.5.0.bHLH.0115	scxb	Orthologs	N
GM.5.0.bHLH.0115	tcf15	Orthologs	N
GM.5.0.bHLH.0115	si_ch211-246m6.4	Orthologs	N
GM.5.0.bHLH.0115	olig3	Orthologs	N
GM.5.0.bHLH.0115	olig2	Orthologs	N
GM.5.0.bHLH.0115	olig3	Orthologs	N
GM.5.0.bHLH.0115	olig2	Orthologs	N
GM.5.0.bHLH.0115	bhlhe23	Orthologs	N
GM.5.0.bHLH.0115	bhlhe23	Orthologs	N
GM.5.0.bHLH.0115	tal2	Orthologs	N
GM.5.0.bHLH.0115	tal2	Orthologs	N
GM.5.0.bHLH.0115	bhlhe22	Orthologs	N
GM.5.0.bHLH.0115	bhlhe22	Orthologs	N
GM.5.0.bHLH.0115	olig1	Orthologs	N
GM.5.0.bHLH.0115	olig1	Orthologs	N
GM.5.0.bHLH.0115	twist3	Orthologs	N
GM.5.0.bHLH.0115	twist1a	Orthologs	N
GM.5.0.bHLH.0115	twist2	Orthologs	N
GM.5.0.bHLH.0115	twist1b	Orthologs	N
GM.5.0.bHLH.0115	twist3	Orthologs	N
GM.5.0.bHLH.0115	twist1a	Orthologs	N
GM.5.0.bHLH.0115	twist2	Orthologs	N
GM.5.0.bHLH.0115	twist1b	Orthologs	N
GM.5.0.C2H2_ZF.0231	LOC100535691	Orthologs	N
GM.5.0.C2H2_ZF.0231	si_ch211-166g5.4	Orthologs	N
GM.5.0.C2H2_ZF.0231	vezf1b	Orthologs	N
GM.5.0.C2H2_ZF.0231	vezf1a	Orthologs	N
GM.5.0.C2H2_ZF.0231	LOC100535691	Orthologs	N
GM.5.0.C2H2_ZF.0231	si_ch211-166g5.4	Orthologs	N
GM.5.0.C2H2_ZF.0231	vezf1b	Orthologs	N
GM.5.0.C2H2_ZF.0231	vezf1a	Orthologs	N
GM.5.0.Unknown.0140	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0232	egr1	Orthologs	N
GM.5.0.C2H2_ZF.0232	egr1	Orthologs	N
GM.5.0.C2H2_ZF.0233	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0087	mafk	Orthologs	N
GM.5.0.bZIP.0087	mafgb	Orthologs	N
GM.5.0.bZIP.0087	maff	Orthologs	N
GM.5.0.bZIP.0087	mafk	Orthologs	N
GM.5.0.bZIP.0087	mafgb	Orthologs	N
GM.5.0.bZIP.0087	maff	Orthologs	N
GM.5.0.Homeodomain.0173	nkx6.2	Orthologs	N
GM.5.0.Homeodomain.0173	nkx6.2	Orthologs	N
GM.5.0.Homeodomain.0173	nkx6.3	Orthologs	N
GM.5.0.Homeodomain.0173	nkx6.3	Orthologs	N
GM.5.0.Homeodomain.0173	nkx6.1	Orthologs	N
GM.5.0.Homeodomain.0173	nkx6.1	Orthologs	N
GM.5.0.C2H2_ZF.0234	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0116	hand2	Orthologs	N
GM.5.0.bHLH.0116	hand2	Orthologs	N
GM.5.0.C2H2_ZF.0235	zbtb7c	Orthologs	N
GM.5.0.C2H2_ZF.0235	zbtb7c	Orthologs	N
GM.5.0.C2H2_ZF.0235	zbtb7a	Orthologs	N
GM.5.0.C2H2_ZF.0235	zbtb7a	Orthologs	N
GM.5.0.Homeodomain.0174	pknox2	Orthologs	N
GM.5.0.Homeodomain.0174	pknox2	Orthologs	N
GM.5.0.Homeodomain.0174	tgif1	Orthologs	N
GM.5.0.Homeodomain.0174	LOC100535338	Orthologs	N
GM.5.0.Homeodomain.0174	tgif1	Orthologs	N
GM.5.0.Homeodomain.0174	LOC100535338	Orthologs	N
GM.5.0.Homeodomain.0174	pknox1.1	Orthologs	N
GM.5.0.Homeodomain.0174	pknox1.2	Orthologs	N
GM.5.0.Homeodomain.0174	pknox1.1	Orthologs	N
GM.5.0.Homeodomain.0174	pknox1.2	Orthologs	N
GM.5.0.Homeodomain.0174	meis1b	Orthologs	N
GM.5.0.Homeodomain.0174	meis3	Orthologs	N
GM.5.0.Homeodomain.0174	meis1a	Orthologs	N
GM.5.0.Homeodomain.0174	meis2a	Orthologs	N
GM.5.0.Homeodomain.0174	meis2b	Orthologs	N
GM.5.0.Homeodomain.0174	meis1b	Orthologs	N
GM.5.0.Homeodomain.0174	meis3	Orthologs	N
GM.5.0.Homeodomain.0174	meis1a	Orthologs	N
GM.5.0.Homeodomain.0174	meis2a	Orthologs	N
GM.5.0.Homeodomain.0174	meis2b	Orthologs	N
GM.5.0.p53.0009	tp53	Orthologs	N
GM.5.0.p53.0009	tp53	Orthologs	N
GM.5.0.GATA.0025	gata1b	Orthologs	N
GM.5.0.GATA.0025	gata1a	Orthologs	N
GM.5.0.GATA.0025	gata2a	Orthologs	N
GM.5.0.GATA.0025	gata3	Orthologs	N
GM.5.0.GATA.0025	gata1b	Orthologs	N
GM.5.0.GATA.0025	gata1a	Orthologs	N
GM.5.0.GATA.0025	gata2a	Orthologs	N
GM.5.0.GATA.0025	gata3	Orthologs	N
GM.5.0.Unknown.0141	itgb2	Orthologs	N
GM.5.0.Unknown.0141	itgb2	Orthologs	N
GM.5.0.C2H2_ZF.0236	rest	Orthologs	N
GM.5.0.C2H2_ZF.0236	rest	Orthologs	N
GM.5.0.Nuclear_receptor.0123	hnf4a	Orthologs	N
GM.5.0.Nuclear_receptor.0123	hnf4a	Orthologs	N
GM.5.0.bHLH.0117	myca	Orthologs	N
GM.5.0.bHLH.0117	mycb	Orthologs	N
GM.5.0.bHLH.0117	myca	Orthologs	N
GM.5.0.bHLH.0117	mycb	Orthologs	N
GM.5.0.MADS_box.0019	mef2cb	Orthologs	N
GM.5.0.MADS_box.0019	mef2ca	Orthologs	N
GM.5.0.MADS_box.0019	mef2d	Orthologs	N
GM.5.0.MADS_box.0019	mef2ab	Orthologs	N
GM.5.0.MADS_box.0019	mef2aa	Orthologs	N
GM.5.0.MADS_box.0019	mef2cb	Orthologs	N
GM.5.0.MADS_box.0019	mef2ca	Orthologs	N
GM.5.0.MADS_box.0019	mef2d	Orthologs	N
GM.5.0.MADS_box.0019	mef2ab	Orthologs	N
GM.5.0.MADS_box.0019	mef2aa	Orthologs	N
GM.5.0.C2H2_ZF.0237	patz1	Orthologs	N
GM.5.0.C2H2_ZF.0237	patz1	Orthologs	N
GM.5.0.bZIP.0088	cebpb	Orthologs	N
GM.5.0.bZIP.0088	cebpb	Orthologs	N
GM.5.0.ARID_BRIGHT.0004	arid6	Orthologs	N
GM.5.0.ARID_BRIGHT.0004	arid5a	Orthologs	N
GM.5.0.ARID_BRIGHT.0004	arid6	Orthologs	N
GM.5.0.ARID_BRIGHT.0004	arid5a	Orthologs	N
GM.5.0.ARID_BRIGHT.0004	zgc_77151	Orthologs	N
GM.5.0.ARID_BRIGHT.0004	arid5b	Orthologs	N
GM.5.0.ARID_BRIGHT.0004	zgc_77151	Orthologs	N
GM.5.0.ARID_BRIGHT.0004	arid5b	Orthologs	N
GM.5.0.C2H2_ZF.0238	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0239	si_zfos-1425h8.1	Orthologs	N
GM.5.0.C2H2_ZF.0239	si_dkey-166n8.9	Orthologs	N
GM.5.0.C2H2_ZF.0239	si_zfos-1425h8.1	Orthologs	N
GM.5.0.C2H2_ZF.0239	si_dkey-166n8.9	Orthologs	N
GM.5.0.C2H2_ZF.0239	ikzf1	Orthologs	N
GM.5.0.C2H2_ZF.0239	ikzf1	Orthologs	N
GM.5.0.Unknown.0142	ebna1bp2	Orthologs	N
GM.5.0.Unknown.0142	ebna1bp2	Orthologs	N
GM.5.0.C2H2_ZF.0240	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Paired_box.0019	pax5	Orthologs	N
GM.5.0.Paired_box.0019	pax5	Orthologs	N
GM.5.0.MADS_box.0020	mef2cb	Orthologs	N
GM.5.0.MADS_box.0020	mef2ca	Orthologs	N
GM.5.0.MADS_box.0020	mef2d	Orthologs	N
GM.5.0.MADS_box.0020	mef2ab	Orthologs	N
GM.5.0.MADS_box.0020	mef2aa	Orthologs	N
GM.5.0.MADS_box.0020	mef2cb	Orthologs	N
GM.5.0.MADS_box.0020	mef2ca	Orthologs	N
GM.5.0.MADS_box.0020	mef2d	Orthologs	N
GM.5.0.MADS_box.0020	mef2ab	Orthologs	N
GM.5.0.MADS_box.0020	mef2aa	Orthologs	N
GM.5.0.C2H2_ZF.0241	LOC110438533	Orthologs	N
GM.5.0.C2H2_ZF.0241	sp1	Orthologs	N
GM.5.0.C2H2_ZF.0241	LOC110438533	Orthologs	N
GM.5.0.C2H2_ZF.0241	sp1	Orthologs	N
GM.5.0.bHLH.0118	scxa	Orthologs	N
GM.5.0.bHLH.0118	scxb	Orthologs	N
GM.5.0.bHLH.0118	tcf15	Orthologs	N
GM.5.0.bHLH.0118	si_ch211-246m6.4	Orthologs	N
GM.5.0.bHLH.0118	scxa	Orthologs	N
GM.5.0.bHLH.0118	scxb	Orthologs	N
GM.5.0.bHLH.0118	tcf15	Orthologs	N
GM.5.0.bHLH.0118	si_ch211-246m6.4	Orthologs	N
GM.5.0.bHLH.0118	tal1	Orthologs	N
GM.5.0.bHLH.0118	tal1	Orthologs	N
GM.5.0.bHLH.0118	lyl1	Orthologs	N
GM.5.0.bHLH.0118	lyl1	Orthologs	N
GM.5.0.bHLH.0118	tal2	Orthologs	N
GM.5.0.bHLH.0118	tal2	Orthologs	N
GM.5.0.bHLH.0118	nhlh2	Orthologs	N
GM.5.0.bHLH.0118	nhlh2	Orthologs	N
GM.5.0.Unknown.0143	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0050	foxq1b	Orthologs	N
GM.5.0.Forkhead.0050	foxq1a	Orthologs	N
GM.5.0.Forkhead.0050	foxq1b	Orthologs	N
GM.5.0.Forkhead.0050	foxq1a	Orthologs	N
GM.5.0.Forkhead.0050	foxk2	Orthologs	N
GM.5.0.Forkhead.0050	si_ch211-262e15.1	Orthologs	N
GM.5.0.Forkhead.0050	foxk1	Orthologs	N
GM.5.0.Forkhead.0050	foxk2	Orthologs	N
GM.5.0.Forkhead.0050	si_ch211-262e15.1	Orthologs	N
GM.5.0.Forkhead.0050	foxk1	Orthologs	N
GM.5.0.Forkhead.0050	foxd5	Orthologs	N
GM.5.0.Forkhead.0050	foxd1	Orthologs	N
GM.5.0.Forkhead.0050	foxd2	Orthologs	N
GM.5.0.Forkhead.0050	zgc_162612	Orthologs	N
GM.5.0.Forkhead.0050	foxd3	Orthologs	N
GM.5.0.Forkhead.0050	foxd5	Orthologs	N
GM.5.0.Forkhead.0050	foxd1	Orthologs	N
GM.5.0.Forkhead.0050	foxd2	Orthologs	N
GM.5.0.Forkhead.0050	zgc_162612	Orthologs	N
GM.5.0.Forkhead.0050	foxd3	Orthologs	N
GM.5.0.Forkhead.0050	foxb1b	Orthologs	N
GM.5.0.Forkhead.0050	foxb1a	Orthologs	N
GM.5.0.Forkhead.0050	foxb2	Orthologs	N
GM.5.0.Forkhead.0050	foxb1b	Orthologs	N
GM.5.0.Forkhead.0050	foxb1a	Orthologs	N
GM.5.0.Forkhead.0050	foxb2	Orthologs	N
GM.5.0.Forkhead.0050	foxc1a	Orthologs	N
GM.5.0.Forkhead.0050	foxc1b	Orthologs	N
GM.5.0.Forkhead.0050	foxc1a	Orthologs	N
GM.5.0.Forkhead.0050	foxc1b	Orthologs	N
GM.5.0.Forkhead.0050	zgc_194189	Orthologs	N
GM.5.0.Forkhead.0050	LOC100149117	Orthologs	N
GM.5.0.Forkhead.0050	foxl2	Orthologs	N
GM.5.0.Forkhead.0050	zgc_194189	Orthologs	N
GM.5.0.Forkhead.0050	LOC100149117	Orthologs	N
GM.5.0.Forkhead.0050	foxl2	Orthologs	N
GM.5.0.Forkhead.0050	foxa3	Orthologs	N
GM.5.0.Forkhead.0050	foxa2	Orthologs	N
GM.5.0.Forkhead.0050	foxa1	Orthologs	N
GM.5.0.Forkhead.0050	foxa3	Orthologs	N
GM.5.0.Forkhead.0050	foxa2	Orthologs	N
GM.5.0.Forkhead.0050	foxa1	Orthologs	N
GM.5.0.Forkhead.0050	foxe1	Orthologs	N
GM.5.0.Forkhead.0050	foxe3	Orthologs	N
GM.5.0.Forkhead.0050	foxe1	Orthologs	N
GM.5.0.Forkhead.0050	foxe3	Orthologs	N
GM.5.0.Forkhead.0050	ap5z1	Orthologs	N
GM.5.0.Forkhead.0050	ap5z1	Orthologs	N
GM.5.0.Forkhead.0050	foxi2	Orthologs	N
GM.5.0.Forkhead.0050	foxi3b	Orthologs	N
GM.5.0.Forkhead.0050	foxi3a	Orthologs	N
GM.5.0.Forkhead.0050	foxi1	Orthologs	N
GM.5.0.Forkhead.0050	foxi2	Orthologs	N
GM.5.0.Forkhead.0050	foxi3b	Orthologs	N
GM.5.0.Forkhead.0050	foxi3a	Orthologs	N
GM.5.0.Forkhead.0050	foxi1	Orthologs	N
GM.5.0.Forkhead.0050	foxf2a	Orthologs	N
GM.5.0.Forkhead.0050	foxf2b	Orthologs	N
GM.5.0.Forkhead.0050	foxf1	Orthologs	N
GM.5.0.Forkhead.0050	foxf2a	Orthologs	N
GM.5.0.Forkhead.0050	foxf2b	Orthologs	N
GM.5.0.Forkhead.0050	foxf1	Orthologs	N
GM.5.0.Mixed.0089	pax4	Orthologs	N
GM.5.0.Mixed.0089	pax4	Orthologs	N
GM.5.0.Unknown.0144	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.STAT.0022	stat5a	Orthologs	N
GM.5.0.STAT.0022	stat5b	Orthologs	N
GM.5.0.STAT.0022	stat6	Orthologs	N
GM.5.0.STAT.0022	stat5a	Orthologs	N
GM.5.0.STAT.0022	stat5b	Orthologs	N
GM.5.0.STAT.0022	stat6	Orthologs	N
GM.5.0.Homeodomain.0175	six2b	Orthologs	N
GM.5.0.Homeodomain.0175	six2a	Orthologs	N
GM.5.0.Homeodomain.0175	six1a	Orthologs	N
GM.5.0.Homeodomain.0175	six1b	Orthologs	N
GM.5.0.Homeodomain.0175	six2b	Orthologs	N
GM.5.0.Homeodomain.0175	six2a	Orthologs	N
GM.5.0.Homeodomain.0175	six1a	Orthologs	N
GM.5.0.Homeodomain.0175	six1b	Orthologs	N
GM.5.0.Homeodomain.0175	six7	Orthologs	N
GM.5.0.Homeodomain.0175	six9	Orthologs	N
GM.5.0.Homeodomain.0175	six6b	Orthologs	N
GM.5.0.Homeodomain.0175	six6a	Orthologs	N
GM.5.0.Homeodomain.0175	six3b	Orthologs	N
GM.5.0.Homeodomain.0175	six3a	Orthologs	N
GM.5.0.Homeodomain.0175	six7	Orthologs	N
GM.5.0.Homeodomain.0175	six9	Orthologs	N
GM.5.0.Homeodomain.0175	six6b	Orthologs	N
GM.5.0.Homeodomain.0175	six6a	Orthologs	N
GM.5.0.Homeodomain.0175	six3b	Orthologs	N
